,customer_id,recency,frequency,monetary
4144,CS5256,2015-02-12,20,1431
4145,CS5257,2014-10-25,24,1667
4146,CS5258,2015-03-04,10,596
4147,CS5259,2015-03-09,22,1576
4148,CS5260,2015-03-10,25,1790
4149,CS5261,2015-02-22,18,1198
4150,CS5262,2014-11-09,15,1020
4151,CS5263,2014-12-05,21,1471
4152,CS5264,2015-03-07,15,1011
4153,CS5265,2015-02-14,18,1267
4154,CS5266,2015-03-03,22,1579
4155,CS5267,2014-10-25,23,1536
4156,CS5268,2015-02-17,23,1647
4157,CS5269,2015-03-09,13,833
4158,CS5270,2015-02-26,22,1600
4159,CS5271,2015-01-27,22,1557
4160,CS5272,2014-10-01,19,1487
4161,CS5273,2014-11-25,24,1435
4162,CS5274,2014-12-20,18,1146
4163,CS5275,2014-12-19,20,1345
4164,CS5276,2015-01-09,26,1724
4165,CS5277,2014-11-23,19,1427
4166,CS5278,2015-01-28,28,1819
4167,CS5279,2015-01-07,13,987
4168,CS5280,2014-07-05,19,1312
4169,CS5281,2014-03-28,23,1537
4170,CS5282,2015-03-07,23,1424
4171,CS5283,2015-02-05,23,1647
4172,CS5284,2015-02-20,14,843
4173,CS5285,2015-03-15,19,1218
4174,CS5286,2013-05-26,8,579
4175,CS5287,2015-03-14,32,2307
4176,CS5288,2015-03-11,14,972
4177,CS5289,2015-03-06,31,2013
4178,CS5290,2015-01-12,23,1462
4179,CS5291,2015-01-14,24,1652
4180,CS5292,2015-01-26,27,1841
4181,CS5293,2015-02-08,20,1431
4182,CS5294,2014-12-12,14,983
4183,CS5295,2014-11-25,25,1637
4184,CS5296,2015-02-21,21,1475
4185,CS5297,2014-12-25,16,1068
4186,CS5298,2015-02-08,15,1012
4187,CS5299,2015-01-14,22,1636
4188,CS5300,2014-11-13,16,1227
4189,CS5301,2015-03-16,23,1428
4190,CS5302,2015-02-12,27,2016
4191,CS5303,2014-12-24,19,1298
4192,CS5304,2014-10-16,23,1558
4193,CS5305,2015-02-18,21,1291
4194,CS5306,2015-02-06,22,1788
4195,CS5307,2015-03-16,13,958
4196,CS5308,2014-10-05,27,1864
4197,CS5309,2014-12-11,20,1161
4198,CS5310,2015-03-09,14,918
4199,CS5311,2015-01-18,19,1299
4200,CS5312,2014-11-20,17,1225
4201,CS5313,2014-11-11,17,1193
4202,CS5314,2014-12-08,14,1010
4203,CS5315,2015-03-16,20,1362
4204,CS5316,2015-02-19,18,1420
4205,CS5317,2015-01-02,15,1123
4206,CS5318,2015-01-05,17,1114
4207,CS5319,2015-02-01,21,1404
4208,CS5320,2014-12-10,16,1154
4209,CS5321,2015-02-24,12,804
4210,CS5322,2015-01-22,16,1168
4211,CS5323,2015-03-12,32,2280
4212,CS5324,2014-05-24,10,602
4213,CS5325,2015-02-03,25,1726
4214,CS5326,2014-11-21,25,1751
4215,CS5327,2014-11-04,12,938
4216,CS5328,2014-11-20,15,1094
4217,CS5329,2014-11-25,26,1766
4218,CS5330,2015-01-05,17,1159
4219,CS5331,2015-02-05,20,1526
4220,CS5332,2015-03-05,27,1813
4221,CS5333,2014-10-06,16,1222
4222,CS5334,2015-03-13,21,1486
4223,CS5335,2015-02-25,23,1622
4224,CS5336,2014-06-13,17,1135
4225,CS5337,2014-10-15,11,889
4226,CS5338,2015-03-10,22,1514
4227,CS5339,2015-02-10,17,1283
4228,CS5340,2015-03-03,26,1873
4229,CS5341,2014-11-26,19,1318
4230,CS5342,2015-03-11,25,1576
4231,CS5343,2015-03-03,26,1973
4232,CS5344,2014-11-17,18,1303
4233,CS5345,2015-01-25,20,1567
4234,CS5346,2015-03-12,25,1801
4235,CS5347,2015-02-22,25,1652
4236,CS5348,2015-01-30,19,1457
4237,CS5349,2014-05-13,17,1314
4238,CS5350,2014-10-10,21,1478
4239,CS5351,2015-01-27,22,1330
4240,CS5352,2015-01-27,21,1345
4241,CS5353,2015-02-24,21,1229
4242,CS5354,2014-12-05,18,1259
4243,CS5355,2014-11-21,14,1067
4244,CS5356,2015-01-09,20,1447
4245,CS5357,2014-11-16,17,1090
4246,CS5358,2014-09-05,12,788
4247,CS5359,2014-11-14,13,1009
4248,CS5360,2015-03-06,15,1083
4249,CS5361,2014-09-10,22,1522
4250,CS5362,2014-12-04,13,976
4251,CS5363,2015-03-15,15,1015
4252,CS5364,2015-01-30,27,1814
4253,CS5365,2015-01-12,21,1471
4254,CS5366,2015-03-11,20,1429
4255,CS5367,2015-01-08,21,1661
4256,CS5368,2014-09-02,12,809
4257,CS5369,2014-12-25,17,1256
4258,CS5370,2015-02-14,20,1258
4259,CS5371,2014-11-14,19,1257
4260,CS5372,2014-10-07,24,1721
4261,CS5373,2015-01-15,24,1599
4262,CS5374,2014-12-23,21,1385
4263,CS5375,2014-11-09,29,1956
4264,CS5376,2015-01-29,25,1584
4265,CS5377,2014-12-30,13,934
4266,CS5378,2014-04-09,9,554
4267,CS5379,2015-01-17,13,879
4268,CS5380,2015-02-17,17,1212
4269,CS5381,2014-10-01,12,855
4270,CS5382,2014-10-29,29,1890
4271,CS5383,2014-12-21,23,1620
4272,CS5384,2015-02-04,20,1362
4273,CS5385,2015-01-19,13,740
4274,CS5386,2015-02-14,24,1611
4275,CS5387,2014-11-01,20,1416
4276,CS5388,2015-01-16,14,1156
4277,CS5389,2014-07-28,18,1232
4278,CS5390,2014-12-14,25,1824
4279,CS5391,2015-01-03,19,1356
4280,CS5392,2015-01-09,19,1473
4281,CS5393,2015-03-05,18,1337
4282,CS5394,2015-02-10,29,2092
4283,CS5395,2014-11-14,20,1382
4284,CS5396,2015-01-01,18,1309
4285,CS5397,2015-03-04,29,2065
4286,CS5398,2015-03-16,18,1280
4287,CS5399,2014-12-30,23,1737
4288,CS5400,2015-02-08,18,1187
4289,CS5401,2014-11-30,20,1479
4290,CS5402,2015-01-10,21,1546
4291,CS5403,2015-03-03,24,1774
4292,CS5404,2015-02-15,20,1476
4293,CS5405,2014-12-06,22,1577
4294,CS5406,2015-02-08,22,1498
4295,CS5407,2015-01-26,17,1226
4296,CS5408,2015-01-06,27,1938
4297,CS5409,2015-02-03,19,1371
4298,CS5410,2014-12-16,13,1034
4299,CS5411,2014-11-22,24,1724
4300,CS5412,2015-02-15,19,1301
4301,CS5413,2015-03-15,23,1598
4302,CS5414,2014-11-05,21,1589
4303,CS5415,2015-02-16,18,1250
4304,CS5416,2015-01-07,21,1424
4305,CS5417,2015-01-10,23,1859
4306,CS5418,2015-03-03,16,1087
4307,CS5419,2015-02-26,24,1643
4308,CS5420,2015-02-26,18,1156
4309,CS5421,2015-03-04,15,967
4310,CS5422,2014-07-05,17,1219
4311,CS5423,2015-02-09,12,796
4312,CS5424,2014-11-25,19,1278
4313,CS5425,2015-02-25,21,1395
4314,CS5426,2014-08-12,20,1392
4315,CS5427,2015-02-11,19,1333
4316,CS5428,2015-03-11,26,1847
4317,CS5429,2015-01-10,19,1374
4318,CS5430,2015-02-20,17,1225
4319,CS5431,2015-03-12,16,994
4320,CS5432,2015-02-01,20,1312
4321,CS5433,2014-10-12,19,1293
4322,CS5434,2015-01-31,16,1147
4323,CS5435,2014-12-13,19,1351
4324,CS5436,2014-08-18,18,1355
4325,CS5437,2014-12-24,18,1167
4326,CS5438,2014-11-21,21,1580
4327,CS5439,2015-02-13,24,1643
4328,CS5440,2015-02-03,16,1021
4329,CS5441,2015-02-04,20,1381
4330,CS5442,2015-02-20,24,1732
4331,CS5443,2014-11-04,27,1995
4332,CS5444,2015-01-10,23,1455
4333,CS5445,2015-03-14,18,1203
4334,CS5446,2015-03-04,28,1924
4335,CS5447,2014-09-20,14,959
4336,CS5448,2014-11-23,28,1987
4337,CS5449,2015-01-07,22,1620
4338,CS5450,2014-09-01,28,2044
4339,CS5451,2014-10-28,16,1115
4340,CS5452,2014-10-11,19,1397
4341,CS5453,2014-12-25,19,1304
4342,CS5454,2015-01-19,25,1824
4343,CS5455,2014-12-08,20,1349
4344,CS5456,2015-02-24,18,1267
4345,CS5457,2015-01-22,11,674
4346,CS5458,2015-03-11,26,2075
4347,CS5459,2014-08-08,16,1246
4348,CS5460,2015-03-08,20,1287
4349,CS5461,2015-01-01,22,1553
4350,CS5462,2014-10-13,19,1350
4351,CS5463,2014-10-18,24,1658
4352,CS5464,2015-01-30,23,1731
4353,CS5465,2015-01-20,17,1199
4354,CS5466,2014-10-25,24,1711
4355,CS5467,2015-01-27,24,1552
4356,CS5468,2015-01-20,23,1684
4357,CS5469,2015-01-05,19,1306
4358,CS5470,2015-03-03,20,1425
4359,CS5471,2014-09-28,14,908
4360,CS5472,2015-02-23,21,1551
4361,CS5473,2014-06-12,16,1173
4362,CS5474,2015-01-31,18,1105
4363,CS5475,2015-03-12,22,1510
4364,CS5476,2015-02-18,28,1912
4365,CS5477,2015-03-04,21,1549
4366,CS5478,2015-03-07,22,1508
4367,CS5479,2015-03-07,22,1486
4368,CS5480,2015-01-19,24,1681
4369,CS5481,2015-01-11,23,1667
4370,CS5482,2014-09-22,23,1758
4371,CS5483,2014-10-11,21,1491
4372,CS5484,2014-10-22,18,1071
4373,CS5485,2015-02-28,19,1189
4374,CS5486,2015-01-09,20,1406
4375,CS5487,2015-02-15,22,1511
4376,CS5488,2015-02-01,24,1627
4377,CS5489,2015-02-05,26,1769
4378,CS5490,2015-02-28,25,1564
4379,CS5491,2014-08-29,24,1669
4380,CS5492,2015-02-18,26,1983
4381,CS5493,2015-03-04,24,1611
4382,CS5494,2014-08-17,18,1216
4383,CS5495,2015-01-11,22,1623
4384,CS5496,2014-09-30,19,1346
4385,CS5497,2014-12-15,16,1122
4386,CS5498,2015-01-20,29,2129
4387,CS5499,2015-01-28,14,1049
4388,CS5500,2015-03-11,25,1749
4389,CS5501,2015-03-01,26,1788
4390,CS5502,2015-02-07,26,1832
4391,CS5503,2014-12-19,17,1176
4392,CS5504,2015-02-27,15,1154
4393,CS5505,2015-02-21,20,1127
4394,CS5506,2015-01-02,13,992
4395,CS5507,2015-02-19,25,1758
4396,CS5508,2014-12-27,22,1495
4397,CS5509,2014-10-25,16,1156
4398,CS5510,2015-01-22,19,1415
4399,CS5511,2015-01-08,19,1307
4400,CS5512,2014-09-07,13,975
4401,CS5513,2014-07-22,25,1664
4402,CS5514,2014-12-29,25,1668
4403,CS5515,2015-03-15,17,1084
4404,CS5516,2014-06-16,16,1193
4405,CS5517,2015-03-11,16,1160
4406,CS5518,2015-01-05,31,2089
4407,CS5519,2015-01-21,26,1755
4408,CS5520,2015-02-16,17,1177
4409,CS5521,2014-07-27,16,1169
4410,CS5522,2015-02-06,29,2131
4411,CS5523,2015-02-18,23,1642
4412,CS5524,2015-03-16,18,1414
4413,CS5525,2015-02-08,22,1628
4414,CS5526,2015-02-25,17,1161
4415,CS5527,2015-02-03,24,1805
4416,CS5528,2015-02-13,31,2312
4417,CS5529,2014-12-01,17,1284
4418,CS5530,2014-08-26,16,1148
4419,CS5531,2014-11-28,23,1598
4420,CS5532,2014-12-27,23,1618
4421,CS5533,2014-12-21,17,1043
4422,CS5534,2015-02-26,16,1148
4423,CS5535,2015-03-06,21,1540
4424,CS5536,2015-02-11,20,1400
4425,CS5537,2015-01-09,19,1491
4426,CS5538,2015-01-25,17,1106
4427,CS5539,2015-01-08,18,1354
4428,CS5540,2015-02-09,16,1102
4429,CS5541,2014-12-13,19,1341
4430,CS5542,2015-02-04,17,1244
4431,CS5543,2015-03-04,22,1580
4432,CS5544,2014-12-21,18,1327
4433,CS5545,2015-02-25,18,1413
4434,CS5546,2015-01-09,15,1162
4435,CS5547,2014-08-26,23,1599
4436,CS5548,2015-01-05,13,947
4437,CS5549,2015-02-02,18,1349
4438,CS5550,2014-11-10,23,1677
4439,CS5551,2015-03-05,17,1080
4440,CS5552,2014-12-29,15,1008
4441,CS5553,2015-03-06,17,1376
4442,CS5554,2015-03-01,14,1068
4443,CS5555,2015-03-07,31,2439
4444,CS5556,2015-03-13,20,1302
4445,CS5557,2015-01-19,23,1771
4446,CS5558,2015-01-23,12,698
4447,CS5559,2015-03-10,14,981
4448,CS5560,2014-10-30,20,1517
4449,CS5561,2015-01-11,19,1114
4450,CS5562,2015-03-08,17,1300
4451,CS5563,2014-05-25,14,983
4452,CS5564,2014-12-16,28,1918
4453,CS5565,2015-01-27,23,1556
4454,CS5566,2015-02-05,26,1741
4455,CS5567,2015-02-28,21,1406
4456,CS5568,2015-01-07,21,1309
4457,CS5569,2015-03-06,15,997
4458,CS5570,2014-10-19,26,1699
4459,CS5571,2015-02-20,18,1267
4460,CS5572,2015-03-07,14,954
4461,CS5573,2014-12-19,24,1707
4462,CS5574,2014-10-24,20,1388
4463,CS5575,2015-01-23,12,707
4464,CS5576,2014-12-17,25,1720
4465,CS5577,2015-01-11,20,1459
4466,CS5578,2014-12-22,22,1720
4467,CS5579,2014-09-09,18,1218
4468,CS5580,2014-11-10,24,1703
4469,CS5581,2015-03-07,17,1070
4470,CS5582,2014-11-10,16,1087
4471,CS5583,2015-03-10,29,2017
4472,CS5584,2015-01-17,15,1125
4473,CS5585,2014-08-09,11,673
4474,CS5586,2015-01-30,24,1687
4475,CS5587,2015-01-02,22,1495
4476,CS5588,2015-02-25,24,1737
4477,CS5589,2015-02-09,26,1850
4478,CS5590,2014-12-06,20,1290
4479,CS5591,2015-03-09,20,1476
4480,CS5592,2014-10-07,21,1479
4481,CS5593,2015-02-18,20,1373
4482,CS5594,2015-03-16,25,1671
4483,CS5595,2015-02-22,21,1463
4484,CS5596,2014-09-21,12,911
4485,CS5597,2015-03-04,16,1066
4486,CS5598,2015-01-11,21,1592
4487,CS5599,2015-03-12,19,1288
4488,CS5600,2015-02-25,17,1127
4489,CS5601,2014-12-04,17,1190
4490,CS5602,2015-01-06,25,1697
4491,CS5603,2015-01-05,22,1692
4492,CS5604,2015-02-26,14,1036
4493,CS5605,2015-03-06,18,1319
4494,CS5606,2015-03-09,21,1620
4495,CS5607,2014-07-03,20,1343
4496,CS5608,2015-01-25,16,1084
4497,CS5609,2014-12-09,20,1430
4498,CS5610,2014-12-26,19,1386
4499,CS5611,2015-02-01,20,1441
4500,CS5612,2014-09-05,16,1099
4501,CS5613,2015-02-09,19,1313
4502,CS5614,2015-02-11,20,1400
4503,CS5615,2015-02-07,14,1069
4504,CS5616,2015-03-09,21,1306
4505,CS5617,2014-11-30,20,1401
4506,CS5618,2015-02-26,22,1346
4507,CS5619,2015-02-11,16,1065
4508,CS5620,2015-03-14,25,1782
4509,CS5621,2015-02-16,21,1338
4510,CS5622,2014-06-23,16,1032
4511,CS5623,2015-03-01,18,1262
4512,CS5624,2014-12-22,15,1178
4513,CS5625,2015-02-14,20,1274
4514,CS5626,2015-01-07,14,1049
4515,CS5627,2015-02-27,21,1601
4516,CS5628,2015-02-08,16,1093
4517,CS5629,2014-10-12,26,1846
4518,CS5630,2015-03-02,25,1671
4519,CS5631,2014-12-12,15,896
4520,CS5632,2014-12-25,22,1560
4521,CS5633,2015-03-03,23,1781
4522,CS5634,2014-10-30,16,1103
4523,CS5635,2014-12-18,23,1553
4524,CS5636,2014-12-21,21,1373
4525,CS5637,2015-01-27,20,1589
4526,CS5638,2015-01-02,21,1484
4527,CS5639,2015-03-02,23,1695
4528,CS5640,2015-01-07,16,1019
4529,CS5641,2015-02-25,11,712
4530,CS5642,2015-01-11,26,1802
4531,CS5643,2015-02-11,22,1581
4532,CS5644,2014-11-23,21,1449
4533,CS5645,2015-03-07,18,1294
4534,CS5646,2015-03-04,20,1272
4535,CS5647,2015-01-22,17,1246
4536,CS5648,2015-03-03,19,1410
4537,CS5649,2014-12-22,21,1449
4538,CS5650,2015-02-20,20,1169
4539,CS5651,2014-10-25,14,984
4540,CS5652,2014-12-20,20,1489
4541,CS5653,2014-02-15,18,1370
4542,CS5654,2015-03-10,25,1616
4543,CS5655,2014-09-18,21,1583
4544,CS5656,2014-12-31,23,1820
4545,CS5657,2015-02-05,12,751
4546,CS5658,2014-12-25,19,1400
4547,CS5659,2015-01-23,24,1736
4548,CS5660,2015-01-25,16,1012
4549,CS5661,2015-02-27,23,1518
4550,CS5662,2015-03-07,22,1608
4551,CS5663,2014-09-05,23,1692
4552,CS5664,2015-02-01,21,1357
4553,CS5665,2015-03-16,23,1583
4554,CS5666,2014-11-26,10,673
4555,CS5667,2014-11-19,20,1333
4556,CS5668,2015-03-15,27,1802
4557,CS5669,2014-09-06,20,1493
4558,CS5670,2015-02-11,22,1811
4559,CS5671,2015-03-07,17,1090
4560,CS5672,2014-10-26,21,1367
4561,CS5673,2015-02-26,18,1220
4562,CS5674,2014-12-17,27,1847
4563,CS5675,2014-10-29,24,1724
4564,CS5676,2015-01-17,21,1311
4565,CS5677,2015-02-27,21,1746
4566,CS5678,2014-11-14,30,1965
4567,CS5679,2015-01-18,18,1375
4568,CS5680,2015-01-26,17,1118
4569,CS5681,2015-02-24,19,1182
4570,CS5682,2015-02-27,20,1403
4571,CS5683,2014-10-02,14,821
4572,CS5684,2015-03-16,27,1923
4573,CS5685,2015-01-23,28,2086
4574,CS5686,2014-08-21,13,1070
4575,CS5687,2015-02-04,21,1516
4576,CS5688,2014-12-24,12,868
4577,CS5689,2014-06-10,20,1536
4578,CS5690,2015-01-19,19,1320
4579,CS5691,2015-01-24,18,1344
4580,CS5692,2015-02-20,16,1113
4581,CS5693,2015-02-17,18,1369
4582,CS5694,2015-02-06,18,1245
4583,CS5695,2015-02-17,24,1611
4584,CS5696,2014-12-12,17,1178
4585,CS5697,2015-02-21,27,1988
4586,CS5698,2014-10-18,21,1527
4587,CS5699,2015-01-23,17,1240
4588,CS5700,2015-02-27,28,1911
4589,CS5701,2015-01-06,25,1717
4590,CS5702,2014-12-07,20,1420
4591,CS5703,2015-03-08,21,1467
4592,CS5704,2014-11-23,12,836
4593,CS5705,2014-04-16,13,1012
4594,CS5706,2015-03-12,17,1260
4595,CS5707,2015-02-10,20,1452
4596,CS5708,2015-01-09,22,1691
4597,CS5709,2015-02-17,19,1428
4598,CS5710,2014-06-30,14,964
4599,CS5711,2014-11-19,22,1506
4600,CS5712,2015-01-22,23,1639
4601,CS5713,2014-08-25,20,1444
4602,CS5714,2015-03-01,21,1191
4603,CS5715,2015-03-05,17,1147
4604,CS5716,2015-01-13,13,933
4605,CS5717,2015-01-02,30,2068
4606,CS5718,2015-03-12,16,1184
4607,CS5719,2014-12-17,24,1554
4608,CS5720,2015-03-01,21,1593
4609,CS5721,2014-10-24,11,706
4610,CS5722,2015-03-01,20,1445
4611,CS5723,2015-02-05,17,1128
4612,CS5724,2015-01-31,26,1921
4613,CS5725,2014-11-17,17,1071
4614,CS5726,2015-02-05,16,1126
4615,CS5727,2015-03-16,22,1666
4616,CS5728,2014-12-03,16,1052
4617,CS5729,2014-12-05,20,1495
4618,CS5730,2014-08-18,22,1519
4619,CS5731,2014-12-10,16,1117
4620,CS5732,2015-02-16,24,1694
4621,CS5733,2015-01-30,20,1567
4622,CS5734,2015-01-18,16,1072
4623,CS5735,2015-01-07,15,990
4624,CS5736,2015-02-26,14,876
4625,CS5737,2015-02-05,20,1384
4626,CS5738,2015-02-25,22,1368
4627,CS5739,2015-01-25,25,1755
4628,CS5740,2015-03-02,23,1624
4629,CS5741,2015-03-10,24,1787
4630,CS5742,2015-01-08,27,1970
4631,CS5743,2015-02-23,20,1460
4632,CS5744,2015-01-12,27,1922
4633,CS5745,2015-01-04,18,1275
4634,CS5746,2015-02-01,17,1200
4635,CS5747,2015-02-04,20,1188
4636,CS5748,2014-11-22,21,1415
4637,CS5749,2014-11-15,22,1752
4638,CS5750,2015-01-20,19,1304
4639,CS5751,2014-11-09,17,1297
4640,CS5752,2014-12-28,33,2612
4641,CS5753,2015-01-30,14,1029
4642,CS5754,2015-02-17,24,1663
4643,CS5755,2015-01-01,21,1473
4644,CS5756,2015-03-11,29,2074
4645,CS5757,2014-11-20,17,1215
4646,CS5758,2014-06-22,19,1318
4647,CS5759,2015-01-07,19,1396
4648,CS5760,2015-03-10,29,1943
4649,CS5761,2015-03-11,28,2195
4650,CS5762,2014-10-28,23,1590
4651,CS5763,2014-09-25,21,1461
4652,CS5764,2015-02-27,14,947
4653,CS5765,2015-02-22,18,1228
4654,CS5766,2014-11-18,21,1411
4655,CS5767,2014-12-24,17,1185
4656,CS5768,2014-11-10,17,1252
4657,CS5769,2015-02-09,18,1270
4658,CS5770,2015-02-24,18,1349
4659,CS5771,2014-04-19,11,741
4660,CS5772,2014-11-07,26,1891
4661,CS5773,2014-11-11,20,1262
4662,CS5774,2015-02-28,26,1663
4663,CS5775,2015-03-14,19,1242
4664,CS5776,2015-03-12,19,1486
4665,CS5777,2015-02-27,22,1724
4666,CS5778,2015-02-24,17,1205
4667,CS5779,2015-02-02,22,1701
4668,CS5780,2014-11-01,23,1628
4669,CS5781,2015-02-07,23,1651
4670,CS5782,2015-01-26,21,1402
4671,CS5783,2015-03-15,23,1554
4672,CS5784,2014-12-26,18,1310
4673,CS5785,2014-12-24,17,1256
4674,CS5786,2015-02-18,19,1258
4675,CS5787,2014-12-01,26,1902
4676,CS5788,2014-08-18,21,1437
4677,CS5789,2015-03-05,16,1067
4678,CS5790,2014-10-04,19,1447
4679,CS5791,2015-03-15,17,1319
4680,CS5792,2015-02-13,28,1898
4681,CS5793,2015-03-06,16,1249
4682,CS5794,2015-02-10,25,1883
4683,CS5795,2014-09-29,16,1164
4684,CS5796,2014-12-14,16,1189
4685,CS5797,2015-01-06,26,1823
4686,CS5798,2015-03-09,23,1415
4687,CS5799,2015-02-01,21,1528
4688,CS5800,2015-03-10,23,1713
4689,CS5801,2014-09-18,21,1414
4690,CS5802,2015-03-12,24,1633
4691,CS5803,2015-02-26,21,1424
4692,CS5804,2014-07-01,18,1261
4693,CS5805,2014-09-12,23,1515
4694,CS5806,2015-01-29,17,1172
4695,CS5807,2015-01-17,20,1563
4696,CS5808,2015-03-04,22,1675
4697,CS5809,2014-10-01,18,1210
4698,CS5810,2015-03-04,30,2022
4699,CS5811,2014-10-18,22,1479
4700,CS5812,2015-03-07,23,1680
4701,CS5813,2015-01-03,24,1610
4702,CS5814,2015-01-04,14,881
4703,CS5815,2015-02-20,28,2145
4704,CS5816,2015-02-14,22,1736
4705,CS5817,2014-12-14,23,1764
4706,CS5818,2014-11-09,21,1438
4707,CS5819,2014-11-12,17,1322
4708,CS5820,2015-01-15,16,1196
4709,CS5821,2014-12-14,23,1640
4710,CS5822,2015-02-20,18,1422
4711,CS5823,2014-08-15,18,1295
4712,CS5824,2015-02-04,19,1356
4713,CS5825,2015-02-10,14,999
4714,CS5826,2014-11-25,24,1670
4715,CS5827,2015-03-15,20,1432
4716,CS5828,2014-11-26,10,733
4717,CS5829,2014-12-26,20,1323
4718,CS5830,2015-02-15,23,1604
4719,CS5831,2015-02-28,16,1075
4720,CS5832,2015-01-22,20,1328
4721,CS5833,2015-02-13,19,1404
4722,CS5834,2014-06-25,20,1309
4723,CS5835,2014-12-23,25,1592
4724,CS5836,2015-03-13,30,2069
4725,CS5837,2014-12-22,18,1281
4726,CS5838,2014-12-08,17,1384
4727,CS5839,2015-01-28,14,966
4728,CS5840,2014-10-15,15,1013
4729,CS5841,2014-06-27,19,1264
4730,CS5842,2014-11-25,13,971
4731,CS5843,2014-11-28,20,1406
4732,CS5844,2015-03-11,17,1220
4733,CS5845,2014-11-27,22,1582
4734,CS5846,2015-02-26,23,1683
4735,CS5847,2015-02-12,24,1563
4736,CS5848,2015-03-12,20,1408
4737,CS5849,2015-02-06,16,1005
4738,CS5850,2014-10-02,19,1410
4739,CS5851,2015-03-13,24,1816
4740,CS5852,2015-01-27,15,1034
4741,CS5853,2014-11-28,22,1488
4742,CS5854,2015-03-12,18,1320
4743,CS5855,2015-02-26,21,1506
4744,CS5856,2015-01-01,23,1518
4745,CS5857,2015-03-05,13,993
4746,CS5858,2015-02-12,24,1625
4747,CS5859,2015-03-16,24,1772
4748,CS5860,2015-01-20,19,1392
4749,CS5861,2014-08-21,15,1102
4750,CS5862,2015-03-07,22,1459
4751,CS5863,2015-03-13,11,804
4752,CS5864,2015-01-29,17,1432
4753,CS5865,2015-02-19,29,1962
4754,CS5866,2015-02-19,20,1396
4755,CS5867,2015-02-01,27,1983
4756,CS5868,2014-06-30,31,2260
4757,CS5869,2014-11-12,15,1019
4758,CS5870,2015-02-10,22,1544
4759,CS5871,2015-03-16,19,1279
4760,CS5872,2015-01-25,21,1344
4761,CS5873,2015-02-01,21,1461
4762,CS5874,2015-03-14,16,968
4763,CS5875,2015-03-02,18,1190
4764,CS5876,2014-12-21,18,1183
4765,CS5877,2015-01-20,22,1520
4766,CS5878,2015-03-13,12,822
4767,CS5879,2014-11-30,25,1772
4768,CS5880,2015-01-26,22,1350
4769,CS5881,2015-01-21,16,1214
4770,CS5882,2015-02-26,24,1554
4771,CS5883,2015-03-13,19,1322
4772,CS5884,2015-02-09,18,1320
4773,CS5885,2015-03-04,29,1983
4774,CS5886,2014-07-30,21,1396
4775,CS5887,2015-01-21,17,1267
4776,CS5888,2014-09-24,18,1248
4777,CS5889,2015-03-11,15,993
4778,CS5890,2015-01-14,16,1125
4779,CS5891,2014-10-18,14,1113
4780,CS5892,2015-02-16,18,1298
4781,CS5893,2014-07-11,18,1190
4782,CS5894,2015-03-09,26,1884
4783,CS5895,2015-01-09,21,1575
4784,CS5896,2014-10-21,15,895
4785,CS5897,2015-02-14,25,1674
4786,CS5898,2015-03-05,23,1541
4787,CS5899,2015-02-20,13,833
4788,CS5900,2015-03-15,18,1481
4789,CS5901,2014-12-26,19,1327
4790,CS5902,2015-01-30,13,922
4791,CS5903,2014-10-20,13,864
4792,CS5904,2014-11-17,14,939
4793,CS5905,2014-09-15,22,1525
4794,CS5906,2015-02-20,20,1434
4795,CS5907,2015-01-13,27,1733
4796,CS5908,2014-11-22,23,1571
4797,CS5909,2014-11-14,17,1218
4798,CS5910,2015-03-16,20,1712
4799,CS5911,2015-02-04,22,1610
4800,CS5912,2014-11-10,20,1380
4801,CS5913,2015-02-19,20,1464
4802,CS5914,2015-01-11,15,1151
4803,CS5915,2015-01-23,20,1409
4804,CS5916,2014-12-05,14,1027
4805,CS5917,2014-10-07,18,1200
4806,CS5918,2015-03-11,21,1421
4807,CS5919,2014-12-15,17,1178
4808,CS5920,2014-08-21,20,1400
4809,CS5921,2014-08-05,19,1356
4810,CS5922,2015-02-25,27,2008
4811,CS5923,2014-12-18,15,1085
4812,CS5924,2014-10-10,12,780
4813,CS5925,2015-03-10,21,1475
4814,CS5926,2015-02-16,15,1100
4815,CS5927,2015-03-07,13,918
4816,CS5928,2015-03-05,32,2087
4817,CS5929,2015-02-06,18,1315
4818,CS5930,2014-07-12,17,1201
4819,CS5931,2015-02-28,19,1345
4820,CS5932,2015-03-10,20,1361
4821,CS5933,2015-03-11,23,1734
4822,CS5934,2015-02-14,20,1387
4823,CS5935,2015-02-20,18,1278
4824,CS5936,2015-02-26,30,2199
4825,CS5937,2015-02-27,27,1800
4826,CS5938,2015-02-26,16,1027
4827,CS5939,2015-02-23,17,1241
4828,CS5940,2015-01-16,16,1103
4829,CS5941,2015-01-11,17,1177
4830,CS5942,2015-03-08,25,1824
4831,CS5943,2015-02-04,24,1565
4832,CS5944,2014-08-30,13,894
4833,CS5945,2015-03-05,21,1561
4834,CS5946,2015-01-03,18,1290
4835,CS5947,2015-02-14,22,1526
4836,CS5948,2015-01-24,16,1156
4837,CS5949,2014-10-02,18,1406
4838,CS5950,2015-02-11,26,1575
4839,CS5951,2014-11-03,17,1229
4840,CS5952,2014-11-29,18,1228
4841,CS5953,2015-02-06,22,1460
4842,CS5954,2014-08-29,12,943
4843,CS5955,2015-03-14,14,923
4844,CS5956,2015-01-31,25,1688
4845,CS5957,2014-10-05,18,1219
