,customer_id,trans_date,tran_amount,response
49452,CS2749,2014-10-24,81,0
49453,CS4543,2014-05-16,54,0
49454,CS2414,2014-06-26,101,1
49455,CS3832,2014-09-05,88,0
49456,CS2986,2013-05-09,44,0
49457,CS5592,2012-06-01,93,0
49458,CS2325,2013-09-06,49,0
49459,CS3334,2011-08-26,81,0
49460,CS5555,2014-11-14,104,0
49461,CS3957,2013-04-20,48,0
49462,CS2272,2011-09-09,42,0
49463,CS3354,2011-08-31,75,0
49464,CS3931,2012-07-22,85,0
49465,CS2095,2011-12-06,96,0
49466,CS2013,2014-10-01,93,0
49467,CS2264,2014-10-23,82,0
49468,CS4842,2011-11-06,53,0
49469,CS3851,2014-01-06,95,0
49470,CS2132,2014-04-01,95,1
49471,CS2758,2013-11-08,40,0
49472,CS1514,2013-09-01,40,0
49473,CS1441,2014-07-31,69,0
49474,CS2336,2015-02-07,88,0
49475,CS3808,2013-10-23,85,0
49476,CS2289,2012-09-07,61,0
49477,CS1987,2015-02-10,103,0
49478,CS4486,2011-11-03,54,0
49479,CS5326,2014-09-14,103,1
49480,CS3289,2014-03-11,72,0
49481,CS5101,2012-01-26,36,0
49482,CS3457,2012-06-14,90,0
49483,CS2600,2011-09-19,89,0
49484,CS1479,2014-02-22,88,0
49485,CS3392,2013-08-13,83,0
49486,CS2121,2012-09-28,54,0
49487,CS3914,2012-10-27,47,0
49488,CS1709,2014-03-26,71,1
49489,CS4008,2014-04-12,95,0
49490,CS2662,2012-12-31,85,0
49491,CS5687,2015-01-04,99,0
49492,CS2398,2012-03-17,86,0
49493,CS2199,2014-12-20,38,0
49494,CS1399,2015-02-21,42,1
49495,CS3207,2012-03-05,97,1
49496,CS2612,2013-02-18,56,0
49497,CS5850,2013-03-28,67,0
49498,CS4608,2014-06-29,99,0
49499,CS5488,2013-09-21,64,0
49500,CS2855,2012-02-18,65,0
49501,CS3265,2014-07-13,38,0
49502,CS4086,2013-05-10,75,0
49503,CS5571,2013-11-22,58,0
49504,CS5500,2015-02-07,95,0
49505,CS2731,2012-03-01,103,0
49506,CS5482,2014-09-22,92,1
49507,CS4885,2013-02-08,79,1
49508,CS2311,2012-12-26,101,1
49509,CS3755,2011-07-15,59,0
49510,CS2713,2013-09-29,47,0
49511,CS4441,2012-11-30,35,0
49512,CS1684,2015-01-07,55,0
49513,CS4628,2013-05-02,86,0
49514,CS4919,2011-10-09,91,0
49515,CS4542,2015-03-06,71,0
49516,CS3979,2013-01-06,50,0
49517,CS4397,2014-03-17,35,0
49518,CS5214,2012-02-17,45,0
49519,CS3774,2013-03-11,76,0
49520,CS1878,2013-07-15,99,1
49521,CS4279,2013-07-04,97,0
49522,CS3447,2013-08-17,47,0
49523,CS5802,2014-07-11,76,0
49524,CS1857,2011-11-15,81,0
49525,CS2972,2012-06-20,76,0
49526,CS3443,2012-02-15,51,0
49527,CS3369,2014-12-02,38,0
49528,CS3579,2011-07-23,37,0
49529,CS3108,2011-10-21,55,0
49530,CS4405,2012-02-16,97,0
49531,CS4683,2013-05-06,65,0
49532,CS4848,2012-03-17,38,0
49533,CS3362,2013-01-05,54,1
49534,CS5124,2014-05-11,66,1
49535,CS4220,2012-03-25,63,0
49536,CS2909,2013-01-19,80,0
49537,CS3494,2014-01-22,47,0
49538,CS4156,2014-03-28,77,0
49539,CS4989,2012-09-03,79,0
49540,CS6072,2013-03-31,79,0
49541,CS1932,2014-10-24,69,0
49542,CS4731,2013-08-21,37,0
49543,CS6014,2014-03-30,42,0
49544,CS5475,2011-06-13,49,0
49545,CS5834,2012-01-15,43,0
49546,CS1985,2012-10-07,42,0
49547,CS4998,2011-12-19,101,0
49548,CS3912,2013-09-08,89,0
49549,CS3824,2015-01-01,93,0
49550,CS3805,2012-12-13,82,0
49551,CS5936,2014-10-16,98,0
49552,CS2265,2011-08-11,78,0
49553,CS1519,2014-02-24,58,0
49554,CS5038,2011-10-25,47,0
49555,CS2104,2014-08-17,64,0
49556,CS2431,2014-05-21,77,0
49557,CS4403,2014-01-27,98,0
49558,CS4700,2011-10-31,49,0
49559,CS2919,2011-06-22,63,0
49560,CS3171,2012-08-06,81,0
49561,CS2785,2014-07-08,80,0
49562,CS3089,2013-06-19,83,0
49563,CS1805,2013-02-09,72,1
49564,CS1632,2014-01-11,56,0
49565,CS5843,2012-08-27,63,0
49566,CS3159,2012-04-24,53,0
49567,CS1124,2013-08-26,72,0
49568,CS4661,2011-07-08,48,0
49569,CS5502,2013-05-14,82,0
49570,CS3403,2011-12-10,67,0
49571,CS1237,2014-06-06,77,0
49572,CS1835,2012-02-28,103,0
49573,CS5289,2012-02-17,51,0
49574,CS5232,2012-07-10,47,0
49575,CS4158,2013-12-31,96,0
49576,CS1862,2014-06-04,37,0
49577,CS6078,2013-07-23,47,0
49578,CS5961,2013-01-05,52,0
49579,CS1988,2013-09-11,73,0
49580,CS5433,2013-04-24,60,0
49581,CS2499,2012-02-29,87,0
49582,CS5929,2014-06-25,76,0
49583,CS4750,2013-12-13,57,0
49584,CS1132,2013-01-14,43,0
49585,CS4512,2014-02-15,58,0
49586,CS1312,2012-11-05,105,1
49587,CS2615,2012-03-30,58,0
49588,CS2668,2014-01-23,72,0
49589,CS3459,2014-12-16,83,0
49590,CS5346,2014-04-18,55,0
49591,CS5399,2012-09-21,35,0
49592,CS1773,2013-06-05,56,0
49593,CS5792,2014-06-03,48,0
49594,CS2316,2014-09-08,39,0
49595,CS2973,2011-11-13,60,0
49596,CS4179,2011-09-09,78,0
49597,CS4483,2013-08-26,69,1
49598,CS3767,2014-06-29,98,0
49599,CS2034,2011-08-25,40,0
49600,CS2728,2014-05-24,70,0
49601,CS6078,2012-06-01,64,0
49602,CS2688,2012-09-06,85,0
49603,CS2849,2014-06-25,53,0
49604,CS3541,2011-12-31,72,1
49605,CS3512,2011-10-14,95,0
49606,CS3372,2015-01-31,40,0
49607,CS2420,2012-01-15,79,0
49608,CS2557,2015-03-11,104,0
49609,CS5629,2014-04-19,85,1
49610,CS5010,2012-08-26,69,0
49611,CS3184,2012-03-13,95,0
49612,CS4055,2012-10-15,59,0
49613,CS5226,2013-10-23,87,0
49614,CS5078,2012-05-08,65,0
49615,CS3524,2012-03-04,48,0
49616,CS2929,2014-04-09,58,0
49617,CS1320,2014-08-02,51,0
49618,CS1282,2011-10-21,99,0
49619,CS2905,2012-07-30,71,0
49620,CS3396,2014-05-02,62,0
49621,CS1647,2013-05-01,61,0
49622,CS1639,2014-08-17,55,0
49623,CS2121,2012-10-03,99,0
49624,CS1694,2013-05-24,54,0
49625,CS1935,2013-07-20,54,0
49626,CS4870,2015-03-14,62,0
49627,CS2237,2014-03-19,79,0
49628,CS1865,2011-12-13,63,1
49629,CS5389,2012-04-18,39,1
49630,CS4009,2012-09-24,73,0
49631,CS5098,2012-05-27,62,0
49632,CS3836,2012-12-12,46,0
49633,CS5225,2012-08-13,37,1
49634,CS1875,2014-12-11,68,0
49635,CS3891,2013-10-16,60,0
49636,CS1826,2013-11-07,100,1
49637,CS1933,2012-07-24,46,0
49638,CS3975,2011-10-01,60,0
49639,CS3070,2014-06-17,55,0
49640,CS5889,2011-10-15,51,0
49641,CS4062,2014-07-04,92,0
49642,CS1854,2012-07-10,89,0
49643,CS4682,2013-01-29,102,0
49644,CS4431,2013-12-30,60,0
49645,CS4297,2014-08-01,99,1
49646,CS4614,2013-01-01,97,0
49647,CS2726,2012-06-04,93,0
49648,CS4679,2011-06-28,91,0
49649,CS3713,2014-03-11,56,0
49650,CS2288,2015-02-09,67,1
49651,CS5560,2014-10-17,102,0
49652,CS4451,2011-10-10,55,1
49653,CS4314,2014-06-24,105,0
49654,CS2595,2011-10-27,43,1
49655,CS3231,2012-10-09,54,0
49656,CS2188,2011-12-11,36,0
49657,CS2634,2012-10-13,44,0
49658,CS1317,2014-04-12,39,0
49659,CS2873,2012-03-10,54,0
49660,CS2701,2012-06-30,74,0
49661,CS2946,2013-03-06,74,0
49662,CS3517,2011-11-11,87,0
49663,CS3356,2012-04-15,75,0
49664,CS5330,2014-08-04,85,0
49665,CS5885,2012-05-31,44,0
49666,CS2117,2011-05-17,75,0
49667,CS5642,2014-06-26,37,0
49668,CS5635,2012-07-03,45,0
49669,CS2852,2012-11-30,38,0
49670,CS2991,2014-09-25,90,0
49671,CS1294,2014-09-08,55,0
49672,CS6063,2013-07-17,69,0
49673,CS3753,2012-09-12,90,0
49674,CS3018,2011-12-16,36,0
49675,CS2824,2011-11-27,80,1
49676,CS4702,2014-10-11,81,1
49677,CS2159,2015-02-18,64,0
49678,CS4028,2014-01-23,88,0
49679,CS4477,2012-01-05,76,0
49680,CS5391,2011-07-17,43,0
49681,CS3854,2011-05-28,38,1
49682,CS3572,2011-12-17,55,1
49683,CS1332,2011-12-11,48,0
49684,CS2995,2013-05-01,39,0
49685,CS5738,2012-12-01,58,0
49686,CS4984,2012-12-11,59,0
49687,CS5589,2012-07-27,58,1
49688,CS1804,2013-11-10,92,0
49689,CS2251,2011-05-27,42,0
49690,CS1893,2013-03-13,104,0
49691,CS2215,2011-09-27,88,0
49692,CS1452,2013-06-14,42,0
49693,CS1169,2012-09-25,41,0
49694,CS3761,2013-07-21,101,1
49695,CS4252,2012-08-14,46,0
49696,CS4195,2013-08-28,104,0
49697,CS2718,2014-09-16,66,0
49698,CS5959,2013-12-29,64,0
49699,CS4369,2011-09-09,42,0
49700,CS1711,2012-05-18,54,0
49701,CS5081,2013-11-03,59,0
49702,CS4575,2013-04-17,55,0
49703,CS5834,2013-12-01,59,0
49704,CS4834,2014-03-05,84,0
49705,CS3706,2014-11-21,99,0
49706,CS4212,2011-06-20,85,0
49707,CS5108,2013-03-24,78,0
49708,CS3242,2012-04-03,99,0
49709,CS1576,2013-04-07,56,0
49710,CS4374,2014-08-27,79,0
49711,CS5201,2014-12-27,74,0
49712,CS1509,2013-02-22,47,0
49713,CS2119,2014-10-10,50,0
49714,CS2248,2015-01-15,58,0
49715,CS4690,2012-07-25,55,0
49716,CS1928,2015-03-09,53,0
49717,CS4405,2011-05-16,60,0
49718,CS5575,2015-01-13,68,0
49719,CS4733,2012-01-09,57,0
49720,CS2845,2011-11-27,69,0
49721,CS1540,2014-05-22,40,0
49722,CS1478,2014-12-16,55,0
49723,CS3394,2014-12-28,78,0
49724,CS1227,2013-04-10,103,0
49725,CS4287,2013-12-14,51,0
49726,CS2758,2014-08-31,73,0
49727,CS3182,2013-06-26,71,0
49728,CS4532,2012-02-22,66,0
49729,CS3198,2014-02-23,52,0
49730,CS3221,2013-10-12,66,0
49731,CS5838,2014-02-12,66,0
49732,CS4615,2014-03-28,38,0
49733,CS5112,2014-02-09,98,0
49734,CS6037,2011-06-06,54,0
49735,CS3905,2012-12-21,72,1
49736,CS4755,2015-02-18,44,1
49737,CS5235,2013-10-07,101,0
49738,CS3050,2014-07-01,62,0
49739,CS3649,2015-02-26,45,0
49740,CS5450,2011-07-21,72,0
49741,CS1900,2014-04-01,82,1
49742,CS5855,2012-11-24,87,0
49743,CS3902,2012-06-25,67,0
49744,CS3415,2012-11-04,38,1
49745,CS1336,2014-07-14,78,0
49746,CS5696,2012-03-18,46,0
49747,CS5439,2014-05-28,99,0
49748,CS4745,2014-09-02,71,0
49749,CS1388,2014-06-12,38,0
49750,CS4474,2011-12-08,49,0
49751,CS5383,2014-09-15,63,0
49752,CS2996,2014-11-13,68,1
49753,CS4693,2011-07-30,72,0
49754,CS2612,2012-01-16,54,0
49755,CS5497,2014-07-16,50,0
49756,CS4890,2012-10-07,91,0
49757,CS5394,2013-02-27,82,0
49758,CS2692,2014-01-18,72,0
49759,CS3935,2014-05-23,64,0
49760,CS2921,2013-11-07,46,1
49761,CS5799,2014-10-09,103,0
49762,CS5781,2014-12-31,57,0
49763,CS5068,2015-02-21,83,0
49764,CS2184,2013-08-04,65,0
49765,CS5273,2014-08-07,76,1
49766,CS5497,2014-05-27,49,0
49767,CS1525,2013-01-03,88,0
49768,CS2723,2012-06-27,100,0
49769,CS5486,2014-04-29,60,0
49770,CS6105,2013-03-14,79,0
49771,CS4816,2014-05-20,89,0
49772,CS3074,2013-10-15,93,0
49773,CS4859,2012-04-11,80,1
49774,CS1238,2014-04-12,80,0
49775,CS1976,2011-09-01,51,0
49776,CS5907,2014-10-15,93,0
49777,CS5603,2014-03-04,72,1
49778,CS3744,2012-05-30,95,1
49779,CS2312,2013-06-09,71,0
49780,CS3048,2012-01-13,61,0
49781,CS3573,2014-03-29,95,0
49782,CS5563,2014-03-22,64,0
49783,CS3027,2013-03-16,46,0
49784,CS1530,2013-06-07,71,0
49785,CS1390,2011-09-22,65,0
49786,CS5606,2014-03-20,79,0
49787,CS3021,2011-09-26,38,0
49788,CS4516,2015-03-07,78,0
49789,CS3578,2014-11-19,61,0
49790,CS4801,2011-10-14,35,0
49791,CS3744,2012-09-27,90,1
49792,CS2834,2013-04-03,69,0
49793,CS1424,2012-10-14,79,0
49794,CS3648,2014-09-01,79,0
49795,CS2215,2012-07-24,71,0
49796,CS3739,2014-01-26,40,0
49797,CS4506,2014-09-04,80,1
49798,CS5566,2012-10-01,103,0
49799,CS5088,2014-09-23,68,0
49800,CS1880,2014-09-18,70,0
49801,CS4837,2012-09-23,92,0
49802,CS5068,2014-02-06,56,0
49803,CS5521,2011-07-14,57,0
49804,CS4058,2012-07-27,58,0
49805,CS2635,2011-12-15,64,0
49806,CS5507,2013-11-01,44,0
49807,CS5677,2013-12-15,65,0
49808,CS4768,2013-05-10,56,1
49809,CS4862,2013-09-30,88,0
49810,CS5758,2012-07-17,99,0
49811,CS3541,2014-03-09,39,1
49812,CS3183,2012-01-18,84,0
49813,CS4125,2014-04-09,48,0
49814,CS5176,2012-01-18,36,1
49815,CS2751,2013-02-08,55,0
49816,CS1943,2013-01-13,57,0
49817,CS5274,2014-04-17,35,0
49818,CS2633,2012-03-02,70,0
49819,CS5162,2012-07-16,56,0
49820,CS4140,2014-10-23,41,0
49821,CS1935,2013-10-18,81,0
49822,CS5303,2012-09-01,80,0
49823,CS5906,2014-12-02,74,0
49824,CS3231,2012-09-29,103,0
49825,CS2154,2014-07-29,36,0
49826,CS5209,2014-09-03,40,0
49827,CS1421,2011-12-10,63,0
49828,CS3604,2014-09-29,96,0
49829,CS2623,2011-08-11,54,0
49830,CS1503,2012-02-27,60,0
49831,CS5508,2011-10-31,91,1
49832,CS3859,2012-10-15,61,1
49833,CS2754,2014-06-11,86,0
49834,CS5800,2012-07-22,89,0
49835,CS3943,2014-07-17,57,0
49836,CS4297,2014-02-11,46,1
49837,CS3521,2014-11-30,82,0
49838,CS4961,2011-08-02,35,0
49839,CS5917,2013-01-07,47,1
49840,CS2993,2013-07-31,77,0
49841,CS3385,2013-03-17,59,0
49842,CS2838,2011-08-26,85,1
49843,CS2368,2011-08-09,101,0
49844,CS1726,2013-07-05,61,0
49845,CS3329,2012-09-29,101,0
49846,CS1584,2015-03-02,43,0
49847,CS4752,2014-08-15,51,0
49848,CS3751,2013-09-08,48,0
49849,CS2367,2013-06-03,52,0
49850,CS3315,2012-03-07,50,0
49851,CS5420,2011-05-28,102,0
49852,CS5335,2014-01-04,103,0
49853,CS3115,2014-07-31,64,0
49854,CS1118,2015-03-14,60,1
49855,CS2068,2011-08-11,88,0
49856,CS5139,2014-06-16,53,0
49857,CS3531,2014-04-19,87,0
49858,CS2503,2013-07-26,99,0
49859,CS4864,2014-01-21,42,0
49860,CS2035,2014-03-30,95,0
49861,CS2179,2014-03-11,84,0
49862,CS1123,2013-02-20,103,0
49863,CS1371,2011-07-18,98,0
49864,CS5632,2014-12-25,84,0
49865,CS3615,2013-07-15,37,0
49866,CS3454,2012-05-28,105,0
49867,CS2633,2013-05-15,60,0
49868,CS1240,2012-07-20,90,0
49869,CS3194,2013-01-20,97,0
49870,CS5595,2013-02-25,72,0
49871,CS3523,2014-02-28,103,0
49872,CS2344,2013-11-18,35,0
49873,CS2774,2012-05-14,82,0
49874,CS1623,2014-09-23,38,0
49875,CS1415,2011-07-27,71,0
49876,CS5105,2014-11-02,70,0
49877,CS1419,2012-12-25,50,0
49878,CS1872,2015-02-21,50,0
49879,CS2287,2013-01-31,67,0
49880,CS1698,2012-09-15,44,0
49881,CS2055,2012-10-07,87,0
49882,CS4521,2013-05-23,55,0
49883,CS4962,2013-06-03,99,0
49884,CS2696,2012-05-03,89,0
49885,CS2290,2012-07-18,50,0
49886,CS1720,2012-07-07,40,0
49887,CS5568,2011-06-16,77,0
49888,CS3987,2013-12-19,65,0
49889,CS4134,2013-02-27,92,0
49890,CS1949,2013-07-21,101,0
49891,CS4094,2012-07-11,93,0
49892,CS3626,2013-12-25,86,0
49893,CS1243,2015-02-06,55,0
49894,CS4273,2014-06-15,93,0
49895,CS1459,2012-07-27,103,1
49896,CS2889,2013-09-12,94,1
49897,CS4435,2012-01-31,53,0
49898,CS2524,2012-05-04,36,0
49899,CS2472,2014-12-13,40,0
49900,CS3376,2012-02-06,81,0
49901,CS3635,2011-07-04,60,0
49902,CS2435,2013-11-25,77,0
49903,CS4506,2013-02-23,88,1
49904,CS5268,2013-06-18,75,0
49905,CS3606,2012-09-06,84,0
49906,CS4366,2013-05-22,35,0
49907,CS3237,2011-11-28,92,0
49908,CS5308,2013-01-14,105,1
49909,CS4411,2013-11-21,73,1
49910,CS5440,2013-03-08,61,0
49911,CS3311,2014-09-15,75,0
49912,CS4248,2014-10-08,76,1
49913,CS2900,2014-04-08,43,0
49914,CS5411,2014-03-28,86,0
49915,CS2703,2011-09-19,45,1
49916,CS6105,2014-05-08,40,0
49917,CS1757,2014-02-21,92,1
49918,CS3862,2012-08-09,83,0
49919,CS3920,2011-05-31,104,0
49920,CS1398,2014-07-20,55,1
49921,CS5053,2014-10-25,71,0
49922,CS5387,2014-10-30,89,0
49923,CS2111,2011-11-13,80,0
49924,CS4441,2012-05-02,40,0
49925,CS2850,2013-01-19,54,0
49926,CS1569,2011-09-28,90,0
49927,CS4899,2011-12-27,41,0
49928,CS4750,2012-09-22,95,0
49929,CS4154,2013-04-11,94,0
49930,CS1311,2014-03-23,37,0
49931,CS1138,2012-02-25,60,0
49932,CS5546,2015-01-09,50,0
49933,CS3280,2011-05-18,75,1
49934,CS4348,2014-05-15,55,0
49935,CS5833,2014-08-25,94,1
49936,CS1690,2014-12-16,96,0
49937,CS1780,2012-01-25,41,0
49938,CS3166,2013-02-02,62,0
49939,CS3647,2011-07-31,79,0
49940,CS1302,2012-05-18,59,0
49941,CS1923,2013-07-23,43,1
49942,CS3376,2011-10-14,50,0
49943,CS2316,2014-04-30,64,0
49944,CS4126,2014-11-08,42,0
49945,CS4380,2013-09-13,98,1
49946,CS1712,2013-09-19,47,0
49947,CS5887,2013-08-27,101,0
49948,CS4289,2012-06-08,56,0
49949,CS2433,2013-12-12,38,0
49950,CS4622,2014-11-20,100,0
49951,CS1610,2013-04-19,63,0
49952,CS3090,2012-10-23,86,1
49953,CS4603,2012-02-09,98,1
49954,CS3327,2013-11-04,69,0
49955,CS5821,2011-08-14,89,0
49956,CS5880,2012-07-10,67,0
49957,CS3583,2014-10-23,96,0
49958,CS3830,2012-11-21,62,0
49959,CS5301,2011-12-10,57,0
49960,CS5557,2012-03-17,87,0
49961,CS3062,2014-12-18,88,0
49962,CS3368,2012-08-24,39,1
49963,CS3402,2013-04-18,89,0
49964,CS3670,2012-07-31,78,0
49965,CS4003,2011-09-05,76,0
49966,CS5403,2013-01-10,51,0
49967,CS4672,2012-09-22,93,0
49968,CS3201,2011-05-19,98,0
49969,CS5227,2014-08-08,44,0
49970,CS2878,2012-04-10,104,1
49971,CS2194,2012-07-04,95,0
49972,CS4068,2014-06-01,69,0
49973,CS3121,2012-07-29,51,0
49974,CS2992,2013-06-07,93,1
49975,CS4553,2013-01-24,75,0
49976,CS2766,2012-05-06,40,0
49977,CS4322,2011-07-27,35,0
49978,CS3078,2015-03-10,68,0
49979,CS4439,2014-01-12,46,0
49980,CS5624,2011-08-11,78,0
49981,CS1876,2014-04-22,69,0
49982,CS3860,2014-07-19,67,0
49983,CS3492,2013-11-16,94,0
49984,CS5467,2013-11-29,90,0
49985,CS2088,2014-02-10,90,0
49986,CS2304,2012-10-15,85,0
49987,CS4218,2012-09-06,63,0
49988,CS3058,2012-03-22,70,0
49989,CS5255,2011-05-27,69,0
49990,CS1674,2013-02-24,46,0
49991,CS2215,2014-02-01,103,0
49992,CS4728,2012-10-15,93,1
49993,CS2783,2014-06-06,43,0
49994,CS2475,2015-03-08,76,0
49995,CS4251,2012-04-14,62,0
49996,CS4462,2013-07-10,65,0
49997,CS1180,2014-06-16,61,0
49998,CS1134,2011-11-29,35,0
49999,CS5841,2012-03-07,87,0
50000,CS4756,2014-06-07,56,0
50001,CS4939,2013-08-15,66,1
50002,CS3603,2014-10-03,43,0
50003,CS5051,2014-05-21,102,0
50004,CS5029,2014-12-23,85,0
50005,CS4324,2013-09-09,78,0
50006,CS3324,2013-06-23,59,0
50007,CS4474,2013-11-08,102,0
50008,CS2122,2013-05-09,59,0
50009,CS3801,2012-07-29,75,0
50010,CS4525,2012-04-23,71,1
50011,CS4705,2014-12-13,62,0
50012,CS3029,2014-08-11,105,0
50013,CS4743,2011-07-04,105,0
50014,CS2979,2012-12-19,81,0
50015,CS4914,2014-09-28,104,1
50016,CS1478,2012-06-26,58,0
50017,CS5818,2013-09-07,75,0
50018,CS2770,2013-05-25,53,0
50019,CS1181,2015-01-18,38,0
50020,CS1231,2014-02-04,89,0
50021,CS1816,2011-07-31,96,0
50022,CS3500,2012-09-02,65,0
50023,CS3808,2014-06-08,59,0
50024,CS5930,2014-03-19,41,0
50025,CS2235,2012-04-02,53,0
50026,CS2494,2014-04-13,52,0
50027,CS1159,2012-11-02,94,0
50028,CS4623,2013-01-19,87,1
50029,CS2737,2013-02-28,99,0
50030,CS3822,2013-06-11,80,0
50031,CS1718,2013-02-24,81,0
50032,CS4802,2013-12-17,39,0
50033,CS2040,2014-10-12,93,0
50034,CS5631,2014-12-12,59,0
50035,CS2733,2014-08-26,61,0
50036,CS4392,2014-09-21,75,0
50037,CS6054,2013-04-17,98,0
50038,CS4231,2013-01-06,56,0
50039,CS1546,2014-06-29,41,0
50040,CS1347,2014-05-28,74,0
50041,CS5662,2013-08-18,40,0
50042,CS4297,2015-01-28,85,1
50043,CS4242,2014-12-13,91,0
50044,CS1185,2013-06-21,53,0
50045,CS5191,2013-05-23,95,0
50046,CS4560,2012-12-12,95,0
50047,CS3354,2012-10-12,48,0
50048,CS6068,2013-07-07,99,0
50049,CS3726,2012-12-17,74,0
50050,CS1653,2013-10-07,74,1
50051,CS3399,2012-02-28,89,0
50052,CS5618,2015-01-06,43,0
50053,CS4827,2014-01-25,98,0
50054,CS3924,2011-06-16,99,0
50055,CS2484,2014-01-20,87,0
50056,CS2020,2012-11-10,89,0
50057,CS4680,2013-04-19,42,0
50058,CS5581,2015-03-07,35,0
50059,CS3854,2012-10-25,105,1
50060,CS2670,2011-12-05,101,0
50061,CS3225,2011-08-28,63,0
50062,CS5683,2013-06-21,61,0
50063,CS5930,2013-08-19,52,0
50064,CS5522,2014-07-25,104,0
50065,CS1911,2011-09-13,43,0
50066,CS5461,2013-05-25,98,1
50067,CS1125,2013-03-16,54,0
50068,CS2552,2011-08-09,51,0
50069,CS1981,2013-03-15,73,0
50070,CS1406,2013-05-06,86,0
50071,CS5001,2012-08-30,41,1
50072,CS3799,2013-11-07,47,0
50073,CS1449,2011-10-15,95,0
50074,CS4572,2012-01-16,76,1
50075,CS4642,2014-10-15,64,0
50076,CS3439,2012-05-12,66,1
50077,CS3896,2013-02-08,69,0
50078,CS1540,2011-06-19,38,0
50079,CS5718,2012-10-09,36,0
50080,CS2487,2013-10-28,82,0
50081,CS2698,2014-06-20,43,0
50082,CS4343,2011-11-11,60,0
50083,CS3777,2013-10-30,67,0
50084,CS5813,2014-09-21,105,0
50085,CS1313,2014-06-15,38,0
50086,CS4668,2012-09-24,103,0
50087,CS5067,2011-06-10,90,0
50088,CS4459,2012-08-22,76,0
50089,CS5436,2014-05-29,82,0
50090,CS4077,2012-10-25,79,0
50091,CS1540,2011-12-31,37,0
50092,CS4095,2012-05-15,58,0
50093,CS2289,2014-10-08,42,0
50094,CS1555,2014-03-11,79,0
50095,CS5515,2011-07-17,77,0
50096,CS5998,2014-08-16,93,1
50097,CS3155,2013-06-12,88,0
50098,CS1173,2014-03-05,79,1
50099,CS1546,2013-09-18,95,0
50100,CS5276,2013-01-17,66,0
50101,CS4370,2014-05-02,71,0
50102,CS1855,2013-01-19,64,0
50103,CS5578,2014-06-02,103,0
50104,CS5702,2012-10-05,56,0
50105,CS5241,2012-01-12,54,0
50106,CS3566,2013-01-27,47,0
50107,CS4894,2013-11-05,42,0
50108,CS5129,2013-11-08,82,0
50109,CS1520,2014-02-22,53,0
50110,CS4861,2013-10-06,67,0
50111,CS4311,2014-04-30,48,1
50112,CS2019,2011-12-17,39,0
50113,CS5933,2014-07-31,98,0
50114,CS3898,2012-04-30,86,1
50115,CS1200,2014-06-21,84,0
50116,CS6009,2013-07-23,55,1
50117,CS5722,2014-03-12,52,0
50118,CS3809,2012-08-29,83,0
50119,CS3882,2013-08-18,94,0
50120,CS2767,2012-09-14,66,0
50121,CS4057,2013-06-18,64,0
50122,CS5625,2013-10-24,67,1
50123,CS3337,2012-08-08,55,0
50124,CS2465,2013-11-08,97,0
50125,CS4353,2012-09-14,58,0
50126,CS3778,2015-02-20,52,0
50127,CS4312,2014-04-08,60,0
50128,CS3578,2011-08-10,50,0
50129,CS2335,2012-12-11,53,0
50130,CS1434,2011-07-28,104,0
50131,CS3129,2012-08-30,101,0
50132,CS2846,2012-02-11,35,0
50133,CS4784,2014-01-19,89,0
50134,CS1135,2013-08-10,42,1
50135,CS2554,2013-01-10,38,0
50136,CS5150,2015-01-11,74,0
50137,CS4779,2012-03-23,88,1
50138,CS4617,2014-01-22,77,0
50139,CS5786,2011-11-07,53,0
50140,CS3846,2011-06-28,41,0
50141,CS4305,2014-07-15,83,0
50142,CS4247,2013-12-14,78,0
50143,CS2747,2014-03-05,46,0
50144,CS5047,2012-07-10,98,0
50145,CS1141,2012-08-08,64,1
50146,CS3621,2012-09-13,54,0
50147,CS3126,2013-01-21,55,1
50148,CS2912,2012-02-25,46,0
50149,CS4782,2015-03-14,50,0
50150,CS4163,2014-03-18,84,0
50151,CS2182,2012-04-23,48,1
50152,CS2009,2011-06-06,89,0
50153,CS2120,2012-06-18,73,0
50154,CS3956,2012-11-18,101,0
50155,CS4142,2013-08-17,93,0
50156,CS3064,2013-09-06,36,0
50157,CS1489,2012-05-09,94,0
50158,CS3958,2013-07-17,84,0
50159,CS1529,2014-09-15,69,0
50160,CS4498,2014-12-26,102,0
50161,CS2213,2012-07-17,58,0
50162,CS2898,2013-02-26,53,0
50163,CS2345,2014-12-08,90,0
50164,CS3077,2012-01-11,102,0
50165,CS2407,2013-01-09,66,1
50166,CS3281,2013-12-09,65,1
50167,CS1440,2014-07-13,47,0
50168,CS5673,2013-12-03,103,0
50169,CS5300,2013-11-13,104,0
50170,CS4965,2013-11-26,80,0
50171,CS2921,2011-07-01,51,1
50172,CS1327,2011-12-23,46,0
50173,CS1139,2013-07-08,40,0
50174,CS4868,2011-06-23,82,0
50175,CS2338,2013-01-29,78,0
50176,CS2517,2013-05-24,80,0
50177,CS2966,2013-03-16,68,0
50178,CS3147,2013-04-03,81,1
50179,CS4580,2012-03-10,88,1
50180,CS3346,2011-08-06,88,0
50181,CS5103,2014-02-08,63,0
50182,CS2269,2012-08-17,49,0
50183,CS4830,2011-10-30,61,0
50184,CS4588,2012-06-13,40,0
50185,CS2026,2014-02-12,99,1
50186,CS4288,2014-09-03,50,0
